radio_flux_10.7cm_t5;radio_flux_10.7cm_t4;radio_flux_10.7cm_t3;radio_flux_10.7cm_t2;radio_flux_10.7cm_t1;sesc_sunspot_number_t5;sesc_sunspot_number_t4;sesc_sunspot_number_t3;sesc_sunspot_number_t2;sesc_sunspot_number_t1;sunspot_area_t5;sunspot_area_t4;sunspot_area_t3;sunspot_area_t2;sunspot_area_t1;goes15_xray_bkgd_flux_t5;goes15_xray_bkgd_flux_t4;goes15_xray_bkgd_flux_t3;goes15_xray_bkgd_flux_t2;goes15_xray_bkgd_flux_t1;z_component_wmfr_t5;z_component_wmfr_t4;z_component_wmfr_t3;z_component_wmfr_t2;z_component_wmfr_t1;p_component_wmfr_t5;p_component_wmfr_t4;p_component_wmfr_t3;p_component_wmfr_t2;p_component_wmfr_t1;c_component_wmfr_t5;c_component_wmfr_t4;c_component_wmfr_t3;c_component_wmfr_t2;c_component_wmfr_t1;mag_type_wmfr_t5;mag_type_wmfr_t4;mag_type_wmfr_t3;mag_type_wmfr_t2;mag_type_wmfr_t1;flare_t3do
0.333581;0.476301;0.500088;0.737954;0.404941;0.315238;0.525895;0.435614;0.270098;0.209910;-0.396054;-0.103862;0.085204;-0.035111;-0.224176;0.453938;0.453938;0.811354;0.768464;0.382455;0.306701;0.627134;0.864058;0.368389;-0.134175;0.345969;0.581484;1.006290;0.515781;0.005830;0.321837;0.882809;1.152434;0.632425;0.074146;0.305928;0.553821;1.283136;0.771877;0.260619;1.000000
-1.022256;-0.998469;-0.974683;-0.950896;-0.950896;-1.008888;-1.008888;-1.174403;-1.174403;-1.008888;-0.894499;-0.894499;-0.911686;-0.911686;-0.894499;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.009329;-1.009329;-1.009329;-1.235247;-1.235247;-1.005711;-1.005711;-1.005711;-1.238181;-1.238181;-1.007044;-1.007044;-1.007044;-1.257428;-1.257428;-0.995428;-0.995428;-0.995428;-1.243321;-1.243321;0.000000
-0.617883;-0.546524;-0.498950;-0.427590;-0.356231;-0.768137;-0.361871;-0.557481;-0.602622;-0.376918;-0.842935;-0.791372;-0.688245;-0.585119;-0.499180;-0.360969;-0.289486;-0.289486;-0.275189;-0.289486;-0.721058;-0.721058;-0.247210;-0.666930;-0.692247;-0.722025;-0.702623;-0.212113;-0.677055;-0.677055;-0.699150;-0.737420;-0.159902;-0.641641;-0.407593;-0.732062;-0.732062;-0.205331;-0.670525;-0.624460;0.000000
0.357368;0.238435;0.214648;0.357368;0.286008;-0.196356;-0.602622;-0.527387;-0.707950;-0.617669;-0.619494;-0.671058;-0.481992;-0.782778;-0.825748;0.739871;0.139413;0.125116;0.353862;0.825650;-0.174660;-0.185666;-0.666930;-0.717563;-0.739481;-0.186506;-0.186506;-0.677055;-0.677055;-0.725147;0.112416;-0.140871;-0.445862;-0.679910;-0.718180;-0.159266;-0.220804;-0.716590;-0.716590;-0.716590;1.000000
-0.047005;-0.094578;-0.047005;0.048142;0.000569;0.450660;0.270098;0.300192;0.179816;-0.226449;-0.155425;0.050828;-0.069486;-0.017923;-0.138237;-0.360969;-0.403859;-0.432452;-0.318079;0.025040;0.335561;0.164293;0.156732;0.175396;0.128162;0.204775;0.286393;0.312000;0.097179;0.241423;0.341077;0.167022;0.071453;0.128962;0.090692;0.321401;0.042562;0.058035;0.119572;0.119572;1.000000
-0.665457;-0.570310;-0.617883;-0.546524;-0.546524;-0.557481;-0.602622;-0.783184;-0.527387;-0.407012;-0.585119;-0.456211;-0.499180;-0.533556;-0.550743;-0.525380;-0.485349;-0.503935;-0.502505;-0.491068;-0.998322;-0.717563;-0.725171;-0.951088;-0.725171;-1.005711;-0.699540;-0.747633;-0.957618;-0.725147;-0.987804;-0.718180;-0.699150;-0.949535;-0.699150;-0.979955;-0.716590;-0.732062;-0.979955;-0.732062;1.000000
-0.094578;-0.165938;-0.094578;-0.070791;-0.047005;-0.662809;-0.557481;-0.497293;-0.136168;-0.407012;0.497710;0.480522;0.480522;0.394583;0.377395;-0.175113;-0.246596;-0.232299;-0.189409;-0.175113;-0.626446;-0.626446;-0.404024;-0.433453;-0.433453;-0.507204;-0.744497;-0.277817;-0.300341;-0.300341;-0.679910;-0.718180;-0.487035;-0.448765;-0.448765;-0.716590;-0.716590;-0.484169;-0.484169;-0.438105;1.000000
-0.998469;-0.974683;-0.974683;-0.998469;-0.950896;-1.008888;-0.993841;-1.008888;-1.008888;-0.933653;-0.911686;-0.911686;-0.911686;-0.911686;-0.877311;-0.596863;-0.595433;-0.594004;-0.592574;-0.591144;-0.998322;-1.009329;-1.235247;-1.009329;-1.009329;-1.005711;-1.005711;-1.238181;-1.005711;-1.005711;-0.987804;-1.007044;-1.257428;-1.007044;-1.007044;-0.979955;-0.995428;-1.243321;-0.995428;-0.995428;0.000000
0.809314;0.547661;0.595234;0.595234;0.500088;0.932161;1.022442;0.240004;0.405520;0.315238;0.446147;0.325832;-0.017923;0.205518;0.583649;1.254549;0.253786;0.682684;0.525421;-0.032147;1.633024;1.027870;0.969629;0.292295;0.178795;1.633198;0.961354;0.865208;0.281557;0.094057;1.746497;0.937834;0.918595;0.360107;0.167232;2.134771;1.329554;1.314082;0.771877;0.585522;1.000000
2.070004;2.093791;1.832138;1.641845;1.403979;1.187958;1.684505;1.774787;2.075724;1.007395;0.600836;1.253971;1.168032;1.219596;0.738338;1.540481;1.254549;0.496828;0.396752;0.268082;1.021024;0.981206;1.749267;1.902728;2.133007;1.249841;1.057505;1.621806;1.843183;1.942451;0.956865;0.956655;1.495904;1.996673;2.035152;0.894197;0.863251;1.482112;1.931833;1.978252;1.000000
-0.284871;-0.356231;-0.380017;-0.308657;-0.189724;-0.331778;-0.226449;-0.226449;-0.196356;0.104582;0.153955;0.205518;-0.138237;-0.172613;-0.069486;-0.289486;-0.375266;-0.375266;-0.346672;-0.189409;-0.232283;-0.090436;-0.090436;-0.119866;-0.086941;-0.208991;-0.160899;-0.160899;-0.186506;-0.163982;-0.236651;-0.217411;-0.217411;-0.179141;-0.198171;-0.236276;-0.174739;-0.128674;-0.174739;-0.205331;1.000000
-0.332444;-0.308657;-0.332444;-0.094578;-0.142151;-0.557481;-0.602622;-0.422059;-0.301684;-0.015793;-0.619494;-0.688245;-0.688245;-0.636682;-0.585119;-0.246596;-0.260893;-0.260893;-0.275189;-0.175113;-0.695742;-0.469825;-0.433453;-0.148677;-0.206870;-0.677055;-0.444584;-0.515162;-0.212074;-0.167065;-0.737420;-0.487035;-0.487035;-0.236651;-0.217411;-0.732062;-0.484169;-0.484169;-0.236276;-0.220804;1.000000
0.809314;0.619021;0.595234;0.856887;1.142326;0.751598;0.420567;0.255051;0.796739;1.639365;0.274269;-0.000735;-0.310115;0.016453;0.239893;0.453938;0.110819;1.826414;0.153709;0.067930;0.481375;1.286712;0.853099;0.531192;0.842285;0.307204;1.107006;0.794630;0.233465;0.814033;0.341077;1.169189;0.861086;0.341077;0.976104;0.321401;1.126971;0.832659;0.367465;0.863605;1.000000
-0.023218;0.167075;0.547661;0.642807;0.809314;-0.000746;0.270098;0.661317;1.263192;1.037489;-0.396054;0.102391;-0.017923;1.821167;1.889918;-0.189409;-0.032147;0.139413;-0.060740;0.168006;0.533784;0.106100;0.197217;0.371835;0.634076;-0.021478;0.119664;0.289515;0.307165;0.757553;0.147992;0.071453;0.382040;0.436856;0.940528;-1.243321;0.058035;0.058035;0.336874;0.600239;1.000000
0.048142;0.048142;0.238435;0.452514;0.523874;-0.151215;-0.060934;-0.482247;-0.316731;0.179816;0.136767;-0.189801;-0.241364;-0.206988;-0.103862;-0.218003;-0.246596;-0.160816;-0.075037;0.139413;0.168405;0.171901;0.375900;-0.342288;-0.316971;0.074694;0.312000;0.470810;-0.204156;-0.460851;0.052213;0.071453;0.321837;-0.448556;-0.410286;0.042562;0.058035;0.305928;-0.407159;-0.407159;1.000000
-1.046043;-1.022256;-0.998469;-1.022256;-0.998469;-1.174403;-0.963747;-0.978794;-1.008888;-1.008888;-0.911686;-0.894499;-0.894499;-0.894499;-0.894499;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.009329;-1.235247;-0.998322;-1.009329;-1.009329;-1.005711;-1.238181;-1.005711;-1.005711;-1.005711;-1.007044;-1.257428;-0.987804;-1.007044;-1.007044;-0.995428;-1.243321;-0.979955;-0.995428;-0.995428;0.000000
1.094753;1.070966;1.023393;1.023393;0.761740;0.525895;0.796739;0.917114;1.443755;0.480754;0.343020;0.497710;0.360208;0.257081;-0.430429;1.111583;0.825650;0.253786;0.268082;0.125116;0.175299;0.496543;0.572492;0.820175;1.695995;0.478729;0.570078;0.355270;0.836479;1.588227;0.147992;0.379347;0.379347;0.880116;1.650509;0.104100;0.367465;0.367465;0.817187;1.576338;1.000000
-0.641670;-0.617883;-0.665457;-0.641670;-0.665457;-0.813278;-1.174403;-1.174403;-0.963747;-0.557481;-0.722621;-0.911686;-0.911686;-0.894499;-0.585119;-0.418155;-0.360969;-0.525380;-0.523950;-0.525380;-0.714164;-0.750487;-1.235247;-1.235247;-0.998322;-0.725147;-0.747633;-1.238181;-1.238181;-1.005711;-0.718180;-0.737420;-1.257428;-1.257428;-0.987804;-0.716590;-0.732062;-1.243321;-1.243321;-0.979955;1.000000
0.595234;0.523874;0.476301;0.452514;0.404941;0.300192;0.555989;0.450660;0.781692;0.811786;-0.327303;-0.224176;-0.121049;-0.086674;0.033640;-0.032147;-0.032147;-0.060740;-0.117926;-0.160816;1.348865;0.846823;1.013882;1.069245;1.346084;1.310747;0.826443;1.120125;1.126369;1.429417;1.400334;0.822606;1.072991;1.053752;1.381094;1.359391;0.801714;1.049607;1.034134;1.343918;0.000000
1.189900;1.308833;1.070966;0.809314;0.523874;1.609271;1.383567;1.503943;1.218052;0.902067;1.528975;0.686775;0.893028;0.858653;0.583649;0.825650;0.067930;0.525421;0.554015;-0.132223;1.499411;1.758253;1.192669;1.592836;1.311932;1.573661;1.831739;1.315622;1.573661;1.318705;1.342615;1.650509;1.130500;1.477083;1.188219;1.778922;2.042288;1.531029;1.856286;1.577447;1.000000
-0.950896;-0.998469;-0.974683;-0.974683;-0.974683;-1.174403;-1.008888;-1.008888;-0.813278;-1.008888;-0.911686;-0.756996;-0.756996;-0.722621;-0.722621;-0.533958;-0.536817;-0.539677;-0.541106;-0.542536;-1.009329;-1.235247;-0.979900;-0.979900;-0.721058;-1.005711;-1.238181;-0.980103;-0.980103;-0.725108;-1.007044;-1.257428;-1.007044;-1.007044;-0.737420;-0.995428;-1.243321;-0.995428;-0.995428;-0.732062;0.000000
1.808352;1.665632;1.499126;1.594272;1.641845;2.120865;1.789833;1.157864;1.564130;1.609271;1.769604;1.391473;1.236783;1.133657;1.305534;1.111583;1.397515;0.582608;0.968617;0.968617;1.544553;1.519237;1.569672;0.925508;1.585311;1.411768;1.559133;1.315583;0.825034;1.570578;1.441297;1.479567;1.422058;0.882809;1.576454;1.561975;1.561975;1.172682;0.645950;1.328092;1.000000
0.357368;0.262221;0.214648;0.119502;0.143288;-0.241496;-0.316731;-0.422059;-0.226449;-0.121121;-0.481992;-0.550743;-0.636682;-0.275739;-0.000735;0.125116;0.096523;0.253786;0.039336;-0.017850;0.004120;-0.181554;-0.181554;-0.440395;0.051258;-0.005172;-0.138414;-0.212035;-0.447628;0.042881;0.109722;-0.179141;-0.217411;-0.487035;0.052213;0.058035;-0.174739;-0.220804;-0.484169;0.042562;1.000000
1.285046;1.403979;1.356406;1.285046;0.975820;1.127770;1.007395;1.323380;1.172911;0.721504;0.566461;1.322722;1.924294;1.597726;1.511787;0.825650;0.754167;0.682684;0.453938;0.582608;1.688149;1.561195;1.268573;1.669205;1.421370;1.381416;1.570578;1.086234;1.615587;1.360592;1.595693;1.672442;1.133194;1.457634;1.441297;1.343564;1.374510;0.893843;1.436047;1.188155;1.000000
0.000569;0.024355;0.000569;-0.118364;-0.070791;0.706458;0.315238;-0.121121;-0.241496;-0.482247;-0.464805;-0.653870;-0.636682;-0.550743;-0.671058;2.398278;-0.275189;-0.289486;-0.218003;-0.318079;0.080735;1.010010;0.536162;0.098636;0.019047;0.042881;0.924672;0.437245;-0.024613;0.046004;0.032974;1.130710;0.591461;0.071453;0.032974;0.027089;1.096025;0.569294;0.058035;0.027089;1.000000
0.928247;1.023393;0.523874;0.333581;0.404941;0.751598;0.887020;0.285145;-0.075981;-0.301684;0.961779;0.961779;0.497710;0.600836;0.566461;0.482532;0.411048;0.139413;0.382455;0.196599;1.174865;0.664171;0.901096;0.336178;0.252477;1.341190;0.799466;1.006368;0.448286;0.496378;1.168770;0.940319;1.133403;0.360107;0.283358;1.157209;0.661423;0.878724;0.351993;0.321047;1.000000
0.809314;0.999607;1.189900;1.451552;1.380193;1.097677;1.368521;1.187958;1.684505;2.045631;0.549273;0.893028;0.789902;1.322722;1.993045;0.296676;0.067930;0.296676;0.482532;0.468235;1.480844;1.352786;1.355567;1.094136;1.367288;1.564451;1.570578;1.544931;1.078277;1.506219;1.380885;1.419155;1.400124;1.130710;1.457634;1.359037;1.359037;1.343564;1.096025;1.343918;1.000000
-0.736817;-0.736817;-0.736817;-0.784390;-0.760603;-0.452153;-0.512340;-0.677856;-0.407012;-0.136168;-0.722621;-0.602307;-0.739809;-0.567931;-0.516368;-0.546825;-0.546825;-0.546825;-0.546825;-0.546825;-0.692247;-0.408089;-0.408089;-0.692247;-0.221797;-0.722025;-0.467030;-0.463947;-0.699540;-0.234560;-0.718180;-0.410286;-0.448556;-0.718180;-0.178932;-0.716590;-0.453224;-0.453224;-0.716590;-0.189858;0.000000
0.381155;0.214648;0.095715;-0.070791;-0.118364;0.525895;0.270098;-0.557481;-0.933653;-0.407012;-0.447617;-0.550743;-0.739809;-0.825748;-0.808560;-0.017850;0.067930;-0.203706;-0.275189;-0.403859;0.798972;0.882625;0.536635;-0.433405;-0.951088;0.820199;0.887732;0.559038;-0.441462;-0.980103;0.841846;0.880325;0.552982;-0.448556;-0.987804;0.817187;0.848132;0.538348;-0.453224;-0.979955;1.000000
-0.950896;-0.950896;-0.950896;-0.927109;-0.950896;-1.174403;-1.174403;-1.174403;-0.963747;-0.933653;-0.911686;-0.911686;-0.911686;-0.860123;-0.877311;-0.589715;-0.589715;-0.591144;-0.583996;-0.583996;-0.998322;-1.235247;-1.235247;-1.235247;-0.951088;-1.005711;-1.238181;-1.238181;-1.238181;-0.983186;-0.987804;-1.257428;-1.257428;-1.257428;-0.987804;-0.979955;-1.243321;-1.243321;-1.243321;-0.979955;0.000000
-0.784390;-0.736817;-0.760603;-0.784390;-0.879536;-0.527387;-0.542434;-0.542434;-0.783184;-0.828325;-0.499180;-0.344490;-0.602307;-0.877311;-0.791372;-0.502505;-0.465334;-0.471053;-0.461045;-0.496787;-0.885288;-0.411439;-0.422446;-0.168573;-0.761398;-0.980103;-0.534551;-0.534551;-0.463947;-0.773240;-0.949535;-0.448556;-0.467796;-0.448556;-0.718180;-0.979955;-0.453224;-0.468697;-0.453224;-0.716590;0.000000
-0.284871;-0.237298;-0.189724;-0.237298;-0.094578;-0.151215;-0.331778;-0.256543;-0.121121;0.360379;-0.464805;-0.550743;-0.567931;-0.533556;-0.344490;-0.246596;-0.260893;-0.203706;-0.275189;-0.218003;-0.254722;0.014935;-0.269223;-0.032299;0.000625;-0.212113;0.020396;-0.257084;-0.024613;-0.002089;-0.198171;0.071243;-0.236651;0.032974;0.090483;-0.205331;0.073154;-0.236276;0.027089;0.042562;1.000000
-0.213511;-0.284871;-0.237298;-0.213511;-0.356231;-0.422059;-0.301684;0.255051;0.525895;0.164770;-0.722621;-0.636682;-0.636682;-0.585119;-0.499180;-0.275189;-0.332376;-0.418155;-0.146520;-0.360969;0.314212;-0.469825;-0.436900;0.230134;0.528601;0.300999;-0.470152;-0.447628;0.230343;0.507823;0.321837;-0.487035;-0.467796;0.360316;0.610701;0.305928;-0.438105;-0.422632;0.382938;0.630831;1.000000
0.904460;0.690381;0.238435;-0.070791;-0.284871;1.834974;1.293286;0.841880;0.240004;-0.391965;2.010232;1.528975;0.858653;-0.327303;-0.464805;0.425345;0.153709;0.125116;-0.032147;-0.203706;1.731556;1.739782;1.495394;1.375466;0.763170;1.831739;1.899273;1.596146;1.596146;0.794630;1.942066;1.708018;1.438394;1.342615;0.784127;1.730005;1.683940;1.374510;1.359037;0.770768;1.000000
-1.141189;-1.141189;-1.141189;-1.141189;-1.117402;-1.174403;-1.174403;-1.174403;-0.978794;-0.933653;-0.911686;-0.911686;-0.911686;-0.877311;-0.860123;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-0.998322;-1.238181;-1.238181;-1.238181;-1.238181;-1.005711;-1.257428;-1.257428;-1.257428;-1.257428;-0.987804;-1.243321;-1.243321;-1.243321;-1.243321;-0.979955;1.000000
1.189900;0.856887;0.928247;0.714167;0.642807;0.962255;0.902067;1.293286;1.172911;0.676364;2.078983;1.666477;1.649289;0.738338;0.188330;0.225192;0.067930;0.168006;0.253786;0.110819;0.193722;0.888615;0.892014;1.172918;1.428216;0.267030;0.802588;0.780064;1.035020;1.004577;0.090483;0.648971;0.648971;0.976104;1.149740;0.088627;0.630831;0.630831;0.909670;1.126617;1.000000
-1.164976;-1.164976;-1.164976;-1.164976;-1.164976;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
-0.308657;-0.237298;0.119502;0.428728;0.214648;0.540942;0.555989;0.616176;0.480754;0.209910;-0.396054;-0.292927;-0.189801;0.635212;0.789902;-0.346672;-0.432452;-0.289486;-0.003553;0.168006;0.143089;0.595020;0.532666;0.342976;0.171853;0.065445;0.507862;0.462814;0.278435;0.215815;0.052213;0.591461;0.610492;0.574916;0.305291;0.042562;0.569294;0.553821;0.336520;0.493039;1.000000
-0.475164;-0.546524;-0.546524;-0.570310;-0.736817;-0.361871;-0.226449;-0.316731;-0.196356;-0.632715;-0.516368;-0.550743;-0.636682;-0.516368;-0.533556;-0.418155;-0.403859;-0.403859;-0.418155;-0.465334;-0.043210;-0.375212;-0.210983;-0.247210;-0.002870;-0.053303;-0.467069;-0.208991;-0.257084;0.000994;0.052213;-0.467796;-0.217411;-0.198171;0.032974;0.042562;-0.468697;-0.220804;-0.205331;0.027089;0.000000
0.476301;0.571448;0.761740;1.142326;1.522912;1.127770;1.338427;0.751598;0.871973;0.826833;-0.121049;-0.000735;0.480522;1.889918;2.216485;-0.175113;0.110819;0.082226;0.439642;1.111583;1.298089;1.265212;1.046806;0.656563;0.995516;1.400693;1.233965;1.004577;0.520247;1.227356;1.342615;1.400124;1.111470;0.610492;1.133194;1.359037;1.328445;1.126617;0.599886;0.847778;1.000000
0.048142;0.167075;0.238435;0.404941;0.523874;0.059441;0.164770;0.104582;0.285145;0.616176;-0.052298;0.239893;0.136767;0.102391;0.033640;0.110819;0.010743;0.010743;0.168006;0.182303;0.051258;0.047859;0.102605;0.171901;0.193722;0.045965;0.071572;0.289515;0.263947;0.071611;0.090483;0.324531;0.324531;0.343770;0.362801;0.042562;0.088627;0.088627;0.523984;0.088627;1.000000
-0.284871;-0.284871;-0.356231;-0.451377;-0.594097;0.571036;-0.060934;-0.166262;-0.301684;-0.497293;-0.241364;-0.516368;-0.533556;-0.636682;-0.756996;-0.289486;-0.303782;-0.318079;-0.375266;-0.418155;0.761934;0.750927;0.098492;0.047859;-0.196481;0.961320;0.746499;0.049087;0.049087;-0.208991;1.094924;0.841637;0.052213;0.052213;-0.178932;0.801714;0.786241;0.042562;0.042562;-0.189858;1.000000
1.641845;1.618059;1.522912;1.427766;1.237473;1.488896;0.871973;1.624318;0.856926;0.646270;1.099281;1.099281;1.271159;0.927404;0.566461;2.970143;1.111583;0.811354;0.825650;0.296676;0.641636;0.736866;0.237701;0.729972;0.412272;0.558998;0.584606;0.289515;0.773898;0.493256;0.687240;0.921288;0.382040;0.902049;0.594155;1.096781;1.096781;0.570049;1.081308;0.787350;1.000000
-1.046043;-1.046043;-1.046043;-1.046043;-1.046043;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.596863;-0.598293;-0.596863;-0.596863;-0.596863;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;1.000000
-0.332444;-0.118364;-0.118364;0.000569;-0.070791;-0.437106;-0.376918;0.345332;0.435614;0.164770;-0.310115;-0.361678;-0.138237;-0.138237;-0.310115;-0.418155;-0.360969;-0.189409;-0.046443;-0.003553;-0.172069;-0.197385;-0.178058;0.576453;0.612680;-0.226641;-0.226641;-0.205869;0.731971;0.655183;-0.467796;-0.467796;-0.198171;0.629731;0.844540;-0.422632;-0.422632;-0.159266;0.661423;0.645950;1.000000
-1.093616;-1.046043;-1.046043;-1.046043;-1.046043;-0.993841;-1.008888;-1.174403;-1.174403;-1.174403;-0.894499;-0.894499;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-0.998322;-1.009329;-1.009329;-1.235247;-1.235247;-1.005711;-1.005711;-1.005711;-1.238181;-1.238181;-0.987804;-1.007044;-1.007044;-1.257428;-1.257428;-0.979955;-0.995428;-0.995428;-1.243321;-1.243321;0.000000
-1.117402;-1.093616;-1.093616;-1.069829;-1.046043;-1.174403;-1.174403;-1.008888;-0.993841;-0.993841;-0.911686;-0.911686;-0.756996;-0.739809;-0.739809;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-0.979900;-0.979900;-1.238181;-1.238181;-1.238181;-0.980103;-0.980103;-1.257428;-1.257428;-1.257428;-1.007044;-1.007044;-1.243321;-1.243321;-1.243321;-0.995428;-0.995428;1.000000
-0.118364;-0.332444;-0.427590;-0.522737;-0.546524;0.465707;-0.677856;-0.828325;-0.843372;-0.467200;1.082094;-0.396054;-0.361678;-0.602307;-0.481992;0.253786;0.153709;-0.218003;-0.432452;-0.486779;1.088833;0.867267;-0.469207;-0.695742;-0.724553;1.020492;0.751373;-0.463947;-0.722025;-0.722025;0.844330;0.629522;-0.506275;-0.737420;-0.756659;0.615005;0.630477;-0.499642;-0.732062;-0.747535;0.000000
-0.189724;-0.142151;-0.142151;-0.332444;-0.403804;-0.151215;-0.136168;0.104582;-0.181309;-0.316731;-0.155425;-0.069486;-0.017923;-0.430429;-0.550743;-0.389562;-0.389562;-0.360969;-0.403859;-0.446749;0.201282;-0.086941;-0.181554;0.055371;-0.210983;0.049087;-0.183384;-0.183384;0.071572;-0.186506;0.032974;-0.198171;-0.217411;0.090483;-0.179141;0.027089;-0.205331;-0.220804;0.088627;-0.220804;1.000000
0.619021;0.642807;0.833100;0.880674;1.047180;0.209910;0.315238;0.601129;1.218052;1.714599;0.153955;0.463334;0.600836;0.446147;1.168032;0.296676;0.539718;-0.017850;0.039336;0.253786;0.525258;0.390258;0.448451;0.908511;1.382456;0.329650;0.377742;0.566956;1.060627;1.528691;0.341077;0.341077;0.321837;0.860876;1.419364;0.321401;0.321401;0.305928;0.863251;1.389983;1.000000
-0.522737;-0.641670;-0.641670;-0.594097;-0.665457;-0.407012;-0.557481;-0.166262;-0.346825;-0.467200;-0.327303;-0.447617;-0.327303;-0.327303;-0.292927;-0.375266;-0.496787;-0.522521;-0.518232;-0.543966;-0.171164;-0.178058;-0.440395;-0.156237;-0.382772;-0.016655;-0.115929;-0.441462;-0.138414;-0.483336;-0.178932;-0.198171;-0.448765;-0.179141;-0.448556;-0.189858;-0.205331;-0.484169;-0.220804;-0.453224;1.000000
-0.974683;-0.855750;-0.784390;-0.736817;-0.689243;-1.174403;-1.008888;-0.707950;-0.647762;-0.587575;-0.911686;-0.877311;-0.567931;-0.550743;-0.344490;-0.588285;-0.509654;-0.516802;-0.511083;-0.506794;-1.235247;-1.235247;-0.979900;-0.695742;-0.695742;-1.238181;-1.238181;-0.980103;-0.722025;-0.699540;-1.257428;-1.257428;-1.007044;-0.737420;-0.699150;-1.243321;-1.243321;-0.995428;-0.732062;-0.685998;1.000000
-1.164976;-1.164976;-1.164976;-1.164976;-1.141189;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
-1.117402;-1.141189;-1.117402;-1.141189;-1.141189;-1.174403;-1.174403;-1.174403;-1.174403;-1.174403;-0.911686;-0.911686;-0.911686;-0.911686;-0.911686;-0.589715;-0.589715;-0.589715;-0.589715;-0.589715;-1.235247;-1.235247;-1.235247;-1.235247;-1.235247;-1.238181;-1.238181;-1.238181;-1.238181;-1.238181;-1.257428;-1.257428;-1.257428;-1.257428;-1.257428;-1.243321;-1.243321;-1.243321;-1.243321;-1.243321;0.000000
0.357368;0.523874;0.690381;0.309795;-0.023218;0.977302;1.052536;0.992348;0.856926;0.871973;0.016453;0.171142;0.222706;0.205518;-0.000735;-0.203706;-0.017850;0.010743;0.053633;-0.132223;0.415719;0.947712;0.933402;1.032080;0.689632;0.323445;0.820199;0.817116;1.028814;0.555915;0.360316;0.880325;0.937834;0.880325;0.648971;0.336874;0.848132;0.863605;0.848132;0.584766;1.000000
1.427766;1.403979;1.665632;1.903498;2.141364;1.443755;1.353474;1.233099;0.871973;0.947208;0.618024;1.082094;1.082094;1.064906;1.288347;1.397515;1.969380;0.639794;0.825650;1.397515;1.450182;1.264460;1.275563;1.675195;1.416353;1.126369;0.884610;1.063762;1.270665;1.099431;1.226489;0.899146;0.937625;1.188010;0.880116;1.157563;0.893843;0.924789;1.172682;0.909316;1.000000
